id,movie_uri,text,text_length,num_triples,triples
413,http://dbpedia.org/resource/Captain_(2022_film),"Captain is a 2022 Indian Tamil-language science fiction monster thriller film written and directed by Shakti Soundar Rajan and produced by The Show People in association with Think Studios and SNS Movie Production LLP. The film stars Arya and Aishwarya Lekshmi in lead roles, with Simran and Gokul Anand playing the antagonist roles. While Harish Uthaman, Bharat Raj, Kavya Shetty, Gokulnath, Malavika Avinash and Adithya Menon plays other pivotal roles. The music is composed by D. Imman, with cinematography by S. Yuva and editing by Pradeep E. Ragav. It is the remake of John McTiernan's film Predator.",605,7,"(dbr:Captain_(2022_film), dbo:runtime, 6960.0) | (dbr:Captain_(2022_film), dbo:director, dbr:Shakti_Soundar_Rajan) | (dbr:Captain_(2022_film), dbo:producer, dbr:Arya_(actor)) | (dbr:Captain_(2022_film), dbo:starring, dbr:Simran_(actress)) | (dbr:Captain_(2022_film), dbo:starring, dbr:Aishwarya_Lekshmi) | (dbr:Captain_(2022_film), dbo:starring, dbr:Arya_(actor)) | (dbr:Captain_(2022_film), dbo:writer, dbr:Shakti_Soundar_Rajan)"
414,http://dbpedia.org/resource/Captain_Abu_Raed,"Captain Abu Raed is a 2007 Jordanian film directed and written by Amin Matalqa. It is the first feature film produced in Jordan in more than 50 years. The Royal Film Commission of Jordan endorsed Captain Abu Raed to be submitted to the 81st Academy Awards for Best Foreign Language Film, the first ever submitted by Jordan. The film won awards at numerous film festivals including the Sundance Film Festival, Heartland Film Festival, and the Dubai International Film Festival. It was screened at the Jerusalem International Film Festival in 2008.",546,11,"(dbr:Captain_Abu_Raed, dbo:runtime, 6120.0) | (dbr:Captain_Abu_Raed, dbo:director, dbr:Amin_Matalqa) | (dbr:Captain_Abu_Raed, dbo:producer, dbr:Aida_Jabaji_Matalqa) | (dbr:Captain_Abu_Raed, dbo:producer, dbr:Isam_Salfiti) | (dbr:Captain_Abu_Raed, dbo:producer, dbr:Laith_Majali) | (dbr:Captain_Abu_Raed, dbo:producer, dbr:Nadine_Toukan) | (dbr:Captain_Abu_Raed, dbo:producer, dbr:Kenneth_Kokin) | (dbr:Captain_Abu_Raed, dbo:producer, dbr:David_Pritchard_(producer)) | (dbr:Captain_Abu_Raed, dbo:starring, dbr:Rana_Sultan) | (dbr:Captain_Abu_Raed, dbo:starring, dbr:Nadim_Sawalha) | (dbr:Captain_Abu_Raed, dbo:writer, dbr:Amin_Matalqa)"
415,http://dbpedia.org/resource/Captain_America:_Civil_War,"Captain America: Civil War is a 2016 American superhero film based on the Marvel Comics character Captain America, produced by Marvel Studios and distributed by Walt Disney Studios Motion Pictures. It is the sequel to Captain America: The First Avenger (2011) and Captain America: The Winter Soldier (2014), and the 13th film in the Marvel Cinematic Universe (MCU). The film was directed by Anthony and Joe Russo from a screenplay by the writing team of Christopher Markus and Stephen McFeely, and stars Chris Evans as Steve Rogers / Captain America alongside an ensemble cast including Robert Downey Jr., Scarlett Johansson, Sebastian Stan, Anthony Mackie, Don Cheadle, Jeremy Renner, Chadwick Boseman, Paul Bettany, Elizabeth Olsen, Paul Rudd, Emily VanCamp, Marisa Tomei, Tom Holland, Frank Grillo",800,20,"(dbr:Captain_America:_Civil_War, dbo:runtime, 8820.0) | (dbr:Captain_America:_Civil_War, dbo:director, dbr:Russo_brothers) | (dbr:Captain_America:_Civil_War, dbo:producer, dbr:Kevin_Feige) | (dbr:Captain_America:_Civil_War, dbo:starring, dbr:Scarlett_Johansson) | (dbr:Captain_America:_Civil_War, dbo:starring, dbr:Paul_Bettany) | (dbr:Captain_America:_Civil_War, dbo:starring, dbr:Paul_Rudd) | (dbr:Captain_America:_Civil_War, dbo:starring, dbr:Robert_Downey_Jr.) | (dbr:Captain_America:_Civil_War, dbo:starring, dbr:Chris_Evans_(actor)) | (dbr:Captain_America:_Civil_War, dbo:starring, dbr:Elizabeth_Olsen) | (dbr:Captain_America:_Civil_War, dbo:starring, dbr:Emily_VanCamp) | (dbr:Captain_America:_Civil_War, dbo:starring, dbr:Frank_Grillo) | (dbr:Captain_America:_Civil_War, dbo:starring, dbr:Anthony_Mackie) | (dbr:Captain_America:_Civil_War, dbo:starring, dbr:Tom_Holland) | (dbr:Captain_America:_Civil_War, dbo:starring, dbr:William_Hurt) | (dbr:Captain_America:_Civil_War, dbo:starring, dbr:Daniel_Brühl) | (dbr:Captain_America:_Civil_War, dbo:starring, dbr:Chadwick_Boseman) | (dbr:Captain_America:_Civil_War, dbo:starring, dbr:Jeremy_Renner) | (dbr:Captain_America:_Civil_War, dbo:starring, dbr:Don_Cheadle) | (dbr:Captain_America:_Civil_War, dbo:starring, dbr:Marisa_Tomei) | (dbr:Captain_America:_Civil_War, dbo:starring, dbr:Martin_Freeman)"
416,http://dbpedia.org/resource/Captain_America:_The_First_Avenger,"Captain America: The First Avenger is a 2011 American superhero film based on the Marvel Comics character Captain America. Produced by Marvel Studios and distributed by Paramount Pictures, it is the fifth film in the Marvel Cinematic Universe (MCU). The film was directed by Joe Johnston, written by Christopher Markus and Stephen McFeely, and stars Chris Evans as Steve Rogers / Captain America alongside Tommy Lee Jones, Hugo Weaving, Hayley Atwell, Sebastian Stan, Dominic Cooper, Toby Jones, Neal McDonough, Derek Luke, and Stanley Tucci. During World War II, Rogers, a frail man, is transformed into the super-soldier Captain America and must stop the Red Skull (Weaving) from using the Tesseract as an energy source for world domination.",743,14,"(dbr:Captain_America:_The_First_Avenger, dbo:runtime, 7440.0) | (dbr:Captain_America:_The_First_Avenger, dbo:director, dbr:Joe_Johnston) | (dbr:Captain_America:_The_First_Avenger, dbo:producer, dbr:Kevin_Feige) | (dbr:Captain_America:_The_First_Avenger, dbo:starring, dbr:Derek_Luke) | (dbr:Captain_America:_The_First_Avenger, dbo:starring, dbr:Hugo_Weaving) | (dbr:Captain_America:_The_First_Avenger, dbo:starring, dbr:Chris_Evans_(actor)) | (dbr:Captain_America:_The_First_Avenger, dbo:starring, dbr:Stanley_Tucci) | (dbr:Captain_America:_The_First_Avenger, dbo:starring, dbr:Toby_Jones) | (dbr:Captain_America:_The_First_Avenger, dbo:starring, dbr:Tommy_Lee_Jones) | (dbr:Captain_America:_The_First_Avenger, dbo:starring, dbr:Hayley_Atwell) | (dbr:Captain_America:_The_First_Avenger, dbo:starring, dbr:Dominic_Cooper) | (dbr:Captain_America:_The_First_Avenger, dbo:starring, dbr:Neal_McDonough) | (dbr:Captain_America:_The_First_Avenger, dbo:starring, dbr:Sebastian_Stan) | (dbr:Captain_America:_The_First_Avenger, dbo:writer, dbr:Christopher_Markus_and_Stephen_McFeely)"
417,http://dbpedia.org/resource/Captain_America:_The_Winter_Soldier,"Captain America: The Winter Soldier is a 2014 American superhero film based on the Marvel Comics character Captain America, produced by Marvel Studios and distributed by Walt Disney Studios Motion Pictures. It is the sequel to Captain America: The First Avenger (2011) and the ninth film in the Marvel Cinematic Universe (MCU). The film was directed by Anthony and Joe Russo from a screenplay by Christopher Markus and Stephen McFeely. It stars Chris Evans as Steve Rogers / Captain America alongside Scarlett Johansson, Sebastian Stan, Anthony Mackie, Cobie Smulders, Frank Grillo, Emily VanCamp, Hayley Atwell, Toby Jones, Jenny Agutter, Robert Redford, and Samuel L. Jackson. In the film, Rogers, Natasha Romanoff (Johansson), and Sam Wilson (Mackie) uncover a conspiracy within the spy agency S.H",800,16,"(dbr:Captain_America:_The_Winter_Soldier, dbo:runtime, 8160.0) | (dbr:Captain_America:_The_Winter_Soldier, dbo:director, dbr:Russo_brothers) | (dbr:Captain_America:_The_Winter_Soldier, dbo:producer, dbr:Kevin_Feige) | (dbr:Captain_America:_The_Winter_Soldier, dbo:starring, dbr:Robert_Redford) | (dbr:Captain_America:_The_Winter_Soldier, dbo:starring, dbr:Samuel_L._Jackson) | (dbr:Captain_America:_The_Winter_Soldier, dbo:starring, dbr:Scarlett_Johansson) | (dbr:Captain_America:_The_Winter_Soldier, dbo:starring, dbr:Chris_Evans_(actor)) | (dbr:Captain_America:_The_Winter_Soldier, dbo:starring, dbr:Cobie_Smulders) | (dbr:Captain_America:_The_Winter_Soldier, dbo:starring, dbr:Emily_VanCamp) | (dbr:Captain_America:_The_Winter_Soldier, dbo:starring, dbr:Frank_Grillo) | (dbr:Captain_America:_The_Winter_Soldier, dbo:starring, dbr:Anthony_Mackie) | (dbr:Captain_America:_The_Winter_Soldier, dbo:starring, dbr:Toby_Jones) | (dbr:Captain_America:_The_Winter_Soldier, dbo:starring, dbr:Hayley_Atwell) | (dbr:Captain_America:_The_Winter_Soldier, dbo:starring, dbr:Jenny_Agutter) | (dbr:Captain_America:_The_Winter_Soldier, dbo:starring, dbr:Sebastian_Stan) | (dbr:Captain_America:_The_Winter_Soldier, dbo:writer, dbr:Christopher_Markus_and_Stephen_McFeely)"
418,http://dbpedia.org/resource/Captain_America_(1979_film),"Captain America is a 1979 American made-for-television superhero film loosely based on the Marvel Comics character of the same name, directed by Rod Holcomb and starring Reb Brown. The film was followed by Captain America II: Death Too Soon, released the same year.",265,4,"(dbr:Captain_America_(1979_film), dbo:runtime, 5820.0) | (dbr:Captain_America_(1979_film), dbo:director, dbr:Rod_Holcomb) | (dbr:Captain_America_(1979_film), dbo:genre, dbr:Superhero_film) | (dbr:Captain_America_(1979_film), dbo:starring, dbr:Reb_Brown)"
419,http://dbpedia.org/resource/Captain_America_(1990_film),"Captain America is a 1990 American superhero film based on the Marvel Comics superhero of the same name. It is directed by Albert Pyun and written by Stephen Tolkin, from a story by Tolkin and Larry Block. It stars Matt Salinger in the title role and Scott Paulin as his nemesis the Red Skull, with Ronny Cox, Ned Beatty, Darren McGavin, Francesca Neri, Michael Nouri and Melinda Dillon. The film produced by Menahem Golan for the now-defunct 21st Century Film Corporation.",473,11,"(dbr:Captain_America_(1990_film), dbo:runtime, 5820.0) | (dbr:Captain_America_(1990_film), dbo:director, dbr:Albert_Pyun) | (dbr:Captain_America_(1990_film), dbo:producer, dbr:Menahem_Golan) | (dbr:Captain_America_(1990_film), dbo:starring, dbr:Ronny_Cox) | (dbr:Captain_America_(1990_film), dbo:starring, dbr:Scott_Paulin) | (dbr:Captain_America_(1990_film), dbo:starring, dbr:Melinda_Dillon) | (dbr:Captain_America_(1990_film), dbo:starring, dbr:Matt_Salinger) | (dbr:Captain_America_(1990_film), dbo:starring, dbr:Darren_McGavin) | (dbr:Captain_America_(1990_film), dbo:starring, dbr:Michael_Nouri) | (dbr:Captain_America_(1990_film), dbo:starring, dbr:Ned_Beatty) | (dbr:Captain_America_(1990_film), dbo:writer, dbr:Stephen_Tolkin)"
420,http://dbpedia.org/resource/Captain_America_(serial),"Captain America is a 1944 Republic black-and-white 15-chapter serial film loosely based on the Timely Comics character Captain America. It was the last Republic serial made about a superhero. It also has the distinction of being the most expensive serial that Republic ever made. It stands as the first theatrical release connected to a Marvel character. The film was re-released in 1953. It was released in Turkey and became popular spurring the creation of other Turkish Captain America films such as 1968 film Binbaşı Tayfun and 1973 film 3 Dev Adam.
It was the first live-action rendition of a Marvel character.",615,15,"(dbr:Captain_America_(serial), dbo:runtime, 14580.0) | (dbr:Captain_America_(serial), dbo:director, dbr:Elmer_Clifton) | (dbr:Captain_America_(serial), dbo:director, dbr:John_English_(director)) | (dbr:Captain_America_(serial), dbo:starring, dbr:George_J._Lewis) | (dbr:Captain_America_(serial), dbo:starring, dbr:Lionel_Atwill) | (dbr:Captain_America_(serial), dbo:starring, dbr:Lorna_Gray) | (dbr:Captain_America_(serial), dbo:starring, dbr:Charles_Trowbridge) | (dbr:Captain_America_(serial), dbo:starring, dbr:John_Davidson_(actor)) | (dbr:Captain_America_(serial), dbo:starring, dbr:Dick_Purcell) | (dbr:Captain_America_(serial), dbo:starring, dbr:Russell_Hicks_(actor)) | (dbr:Captain_America_(serial), dbo:writer, dbr:Basil_Dickey) | (dbr:Captain_America_(serial), dbo:writer, dbr:Jesse_Duffy) | (dbr:Captain_America_(serial), dbo:writer, dbr:Harry_L._Fraser) | (dbr:Captain_America_(serial), dbo:writer, dbr:Ronald_Davidson) | (dbr:Captain_America_(serial), dbo:writer, dbr:Joseph_Poland)"
421,http://dbpedia.org/resource/Captain_America_II:_Death_Too_Soon,"Captain America II: Death Too Soon is a 1979 American made-for-television superhero film based on the Marvel Comics character Captain America, directed by Ivan Nagy and starring Reb Brown. The film was preceded by Captain America earlier the same year. It was aired on CBS in two one-hour slots. The first part aired on November 23, 1979, and the second aired the next night, leading into the conclusion of Salem's Lot.",419,6,"(dbr:Captain_America_II:_Death_Too_Soon, dbo:runtime, 5280.0) | (dbr:Captain_America_II:_Death_Too_Soon, dbo:director, dbr:Ivan_Nagy_(director)) | (dbr:Captain_America_II:_Death_Too_Soon, dbo:genre, dbr:Action_film) | (dbr:Captain_America_II:_Death_Too_Soon, dbo:genre, dbr:Science_fiction) | (dbr:Captain_America_II:_Death_Too_Soon, dbo:genre, dbr:Superhero_film) | (dbr:Captain_America_II:_Death_Too_Soon, dbo:starring, dbr:Reb_Brown)"
422,http://dbpedia.org/resource/Captain_Apache,"Captain Apache is a 1971 Spanish-British acid Western film directed by Alexander Singer and starring Lee Van Cleef, Carroll Baker, and Stuart Whitman. It was written and produced by Milton Sperling and Philip Yordan. The film was based on the 1965 novel Captain Apache by Sidney Edgerton Whitman, a prolific writer of Western fiction. The vocals of the opening and credits song were written by Dolores Claman and performed by Van Cleef.",436,9,"(dbr:Captain_Apache, dbo:runtime, 5640.0) | (dbr:Captain_Apache, dbo:director, dbr:Alexander_Singer) | (dbr:Captain_Apache, dbo:producer, dbr:Milton_Sperling) | (dbr:Captain_Apache, dbo:producer, dbr:Philip_Yordan) | (dbr:Captain_Apache, dbo:starring, dbr:Carroll_Baker) | (dbr:Captain_Apache, dbo:starring, dbr:Lee_Van_Cleef) | (dbr:Captain_Apache, dbo:starring, dbr:Stuart_Whitman) | (dbr:Captain_Apache, dbo:writer, dbr:Milton_Sperling) | (dbr:Captain_Apache, dbo:writer, dbr:Philip_Yordan)"
423,http://dbpedia.org/resource/Captain_Applejack,"Captain Applejack is a 1931 American Pre-Code comedy film, produced and distributed by Warner Brothers. The film was directed by Hobart Henley and stars John Halliday, Mary Brian, and Arthur Edmund Carewe. The film was based on a 1921 play of the same name, starring Wallace Eddinger and written by Walter Hackett. The play had previously been filmed as a silent film in 1923 under the title of Strangers of the Night.",418,6,"(dbr:Captain_Applejack, dbo:runtime, 3780.0) | (dbr:Captain_Applejack, dbo:director, dbr:Hobart_Henley) | (dbr:Captain_Applejack, dbo:starring, dbr:Arthur_Edmund_Carewe) | (dbr:Captain_Applejack, dbo:starring, dbr:John_Halliday_(actor)) | (dbr:Captain_Applejack, dbo:starring, dbr:Mary_Brian) | (dbr:Captain_Applejack, dbo:writer, dbr:Maude_Fulton)"
424,http://dbpedia.org/resource/Captain_Barbell_(2011_TV_series),"Captain Barbell is a 2011 Philippine television drama action fantasy series broadcast by GMA Network. The series is based on a Philippine fictional superhero of the same title by Mars Ravelo. Directed by Dominic Zapata, it stars Richard Gutierrez in the title role. It premiered on March 28, 2011 on the network's Telebabad line up. The series concluded on July 29, 2011 with a total of 88 episodes.",399,7,"(dbr:Captain_Barbell_(2011_TV_series), dbo:releaseDate, 2011-03-28) | (dbr:Captain_Barbell_(2011_TV_series), dbo:runtime, -2100.0) | (dbr:Captain_Barbell_(2011_TV_series), dbo:director, dbr:Dominic_Zapata) | (dbr:Captain_Barbell_(2011_TV_series), dbo:genre, dbr:Drama_(film_and_television)) | (dbr:Captain_Barbell_(2011_TV_series), dbo:genre, dbr:Action_genre) | (dbr:Captain_Barbell_(2011_TV_series), dbo:genre, dbr:Fantasy) | (dbr:Captain_Barbell_(2011_TV_series), dbo:starring, dbr:Richard_Gutierrez)"
425,http://dbpedia.org/resource/Captain_Bill,"Captain Bill is a 1936 British comedy film directed by Ralph Ceder and starring Leslie Fuller, Judy Kelly and Hal Gordon. A barge operator helps a schoolteacher tackle a gang of criminals.",188,5,"(dbr:Captain_Bill, dbo:runtime, 4860.0) | (dbr:Captain_Bill, dbo:director, dbr:Ralph_Ceder) | (dbr:Captain_Bill, dbo:starring, dbr:Leslie_Fuller) | (dbr:Captain_Bill, dbo:starring, dbr:Hal_Gordon) | (dbr:Captain_Bill, dbo:starring, dbr:Judy_Kelly)"
426,http://dbpedia.org/resource/Captain_Blood_(1924_film),"Captain Blood is a 1924 American silent adventure film based on the 1922 novel Captain Blood, His Odyssey by Rafael Sabatini. Produced and distributed by the Vitagraph Company of America, the film is directed by David Smith, brother of Vitagraph founder Albert E. Smith. Early silent film hero J. Warren Kerrigan stars along with resident Vitagraph leading actress Jean Paige, who was also married to Albert E. Smith.",417,7,"(dbr:Captain_Blood_(1924_film), dbo:releaseDate, 1924-09-21) | (dbr:Captain_Blood_(1924_film), dbo:runtime, 6600.0) | (dbr:Captain_Blood_(1924_film), dbo:director, dbr:David_Smith_(director)) | (dbr:Captain_Blood_(1924_film), dbo:producer, dbr:Albert_E._Smith_(producer)) | (dbr:Captain_Blood_(1924_film), dbo:starring, dbr:J._Warren_Kerrigan) | (dbr:Captain_Blood_(1924_film), dbo:starring, dbr:Jean_Paige) | (dbr:Captain_Blood_(1924_film), dbo:writer, dbr:C._Gardner_Sullivan)"
427,http://dbpedia.org/resource/Captain_Blood_(1935_film),"Captain Blood is a 1935 American black-and-white swashbuckling pirate film from First National Pictures and Warner Bros. Pictures, produced by Harry Joe Brown and Gordon Hollingshead, directed by Michael Curtiz and starring Errol Flynn, Olivia de Havilland, Basil Rathbone, and Ross Alexander.",293,9,"(dbr:Captain_Blood_(1935_film), dbo:runtime, 7140.0) | (dbr:Captain_Blood_(1935_film), dbo:director, dbr:Michael_Curtiz) | (dbr:Captain_Blood_(1935_film), dbo:producer, dbr:Gordon_Hollingshead) | (dbr:Captain_Blood_(1935_film), dbo:producer, dbr:Harry_Joe_Brown) | (dbr:Captain_Blood_(1935_film), dbo:starring, dbr:Ross_Alexander) | (dbr:Captain_Blood_(1935_film), dbo:starring, dbr:Basil_Rathbone) | (dbr:Captain_Blood_(1935_film), dbo:starring, dbr:Errol_Flynn) | (dbr:Captain_Blood_(1935_film), dbo:starring, dbr:Olivia_de_Havilland) | (dbr:Captain_Blood_(1935_film), dbo:writer, dbr:Casey_Robinson)"
428,http://dbpedia.org/resource/Captain_Blood_(1960_film),"Captain Blood is a 1960 French–Italian swashbuckler film directed by André Hunebelle and starring Jean Marais, Bourvil, Elsa Martinelli and Lise Delamare. It is based on a novel by Michel Zévaco.",195,11,"(dbr:Captain_Blood_(1960_film), dbo:runtime, 6660.0) | (dbr:Captain_Blood_(1960_film), dbo:director, dbr:André_Hunebelle) | (dbr:Captain_Blood_(1960_film), dbo:producer, dbr:René_Bezard) | (dbr:Captain_Blood_(1960_film), dbo:producer, dbr:Pierre_Cabaud) | (dbr:Captain_Blood_(1960_film), dbo:starring, dbr:Bourvil) | (dbr:Captain_Blood_(1960_film), dbo:starring, dbr:Elsa_Martinelli) | (dbr:Captain_Blood_(1960_film), dbo:starring, dbr:Lise_Delamare) | (dbr:Captain_Blood_(1960_film), dbo:starring, dbr:Jean_Marais) | (dbr:Captain_Blood_(1960_film), dbo:writer, dbr:Franco_Foucard) | (dbr:Captain_Blood_(1960_film), dbo:writer, dbr:André_Hunebelle) | (dbr:Captain_Blood_(1960_film), dbo:writer, dbr:Jean_Halain)"
429,http://dbpedia.org/resource/Captain_Calamity_(film),"Captain Calamity is a 1936 American South Seas adventure film directed by John Reinhardt and starring George Houston released by Grand National Pictures. It was filmed in an early colour process called Hirlicolor at Talisman Studios and Santa Catalina Island, California.",271,10,"(dbr:Captain_Calamity_(film), dbo:runtime, 3960.0) | (dbr:Captain_Calamity_(film), dbo:director, dbr:John_Reinhardt_(director)) | (dbr:Captain_Calamity_(film), dbo:producer, dbr:Louis_Rantz) | (dbr:Captain_Calamity_(film), dbo:producer, dbr:Charles_J._Hunt) | (dbr:Captain_Calamity_(film), dbo:producer, dbr:George_A._Hirliman) | (dbr:Captain_Calamity_(film), dbo:starring, dbr:Vince_Barnett) | (dbr:Captain_Calamity_(film), dbo:starring, dbr:Marian_Nixon) | (dbr:Captain_Calamity_(film), dbo:starring, dbr:George_F._Houston) | (dbr:Captain_Calamity_(film), dbo:writer, dbr:Crane_Wilbur) | (dbr:Captain_Calamity_(film), dbo:writer, dbr:Gordon_Young_(writer))"
430,http://dbpedia.org/resource/Captain_Careless,"Captain Careless is a 1928 American adventure film directed by Jerome Storm and written by Randolph Bartlett, Frank Howard Clark and Perry Murdock. The film stars Bob Steele, Mary Mayberry, Jack Donovan, Barney Furey, Murdock and Wilfrid North. The film was released on August 26, 1928, by Film Booking Offices of America.",322,11,"(dbr:Captain_Careless, dbo:runtime, 3600.0) | (dbr:Captain_Careless, dbo:director, dbr:Jerome_Storm) | (dbr:Captain_Careless, dbo:starring, dbr:Barney_Furey) | (dbr:Captain_Careless, dbo:starring, dbr:Bob_Steele_(actor)) | (dbr:Captain_Careless, dbo:starring, dbr:Wilfrid_North) | (dbr:Captain_Careless, dbo:starring, dbr:Jack_Donovan_(actor)) | (dbr:Captain_Careless, dbo:starring, dbr:Mary_Mayberry) | (dbr:Captain_Careless, dbo:starring, dbr:Perry_Murdock) | (dbr:Captain_Careless, dbo:writer, dbr:Bob_Steele_(actor)) | (dbr:Captain_Careless, dbo:writer, dbr:Frank_Howard_Clark) | (dbr:Captain_Careless, dbo:writer, dbr:Perry_Murdock)"
431,"http://dbpedia.org/resource/Captain_Carey,_U.S.A.","Captain Carey, U.S.A. is a 1950 American Paramount Pictures crime thriller directed by Mitchell Leisen and starring Alan Ladd and Wanda Hendrix. The film is based on the 1948 novel After Midnight by Martha Albrand.",214,7,"(dbr:Captain_Carey,_U.S.A., dbo:runtime, 4980.0) | (dbr:Captain_Carey,_U.S.A., dbo:director, dbr:Mitchell_Leisen) | (dbr:Captain_Carey,_U.S.A., dbo:producer, dbr:Richard_Maibaum) | (dbr:Captain_Carey,_U.S.A., dbo:starring, dbr:Wanda_Hendrix) | (dbr:Captain_Carey,_U.S.A., dbo:starring, dbr:Alan_Ladd) | (dbr:Captain_Carey,_U.S.A., dbo:starring, dbr:Francis_Lederer) | (dbr:Captain_Carey,_U.S.A., dbo:writer, dbr:Robert_Thoeren)"
432,http://dbpedia.org/resource/Captain_Caution,"Captain Caution is a 1940 American adventure film directed by Richard Wallace set during the War of 1812. The film stars Victor Mature, Bruce Cabot and Alan Ladd. It was based on the novel of the same name by Kenneth Roberts. Elmer Raguse was nominated for an Academy Award for Sound Recording.",294,7,"(dbr:Captain_Caution, dbo:runtime, 5160.0) | (dbr:Captain_Caution, dbo:director, dbr:Richard_Wallace_(director)) | (dbr:Captain_Caution, dbo:producer, dbr:Richard_Wallace_(director)) | (dbr:Captain_Caution, dbo:producer, dbr:Grover_Jones) | (dbr:Captain_Caution, dbo:starring, dbr:Victor_Mature) | (dbr:Captain_Caution, dbo:writer, dbr:Grover_Jones) | (dbr:Captain_Caution, dbo:writer, dbr:Kenneth_Roberts_(author))"
433,http://dbpedia.org/resource/Captain_China,"Captain China is a 1950 American adventure film directed by Lewis R. Foster and written by Foster and Gwen Bagni. The film stars John Payne, Gail Russell, Jeffrey Lynn, Lon Chaney Jr., Edgar Bergen and Michael O'Shea. It was released on February 2, 1950, by Paramount Pictures.",277,13,"(dbr:Captain_China, dbo:runtime, 5820.0) | (dbr:Captain_China, dbo:director, dbr:Lewis_R._Foster) | (dbr:Captain_China, dbo:producer, dbr:William_C._Thomas) | (dbr:Captain_China, dbo:producer, dbr:William_H._Pine) | (dbr:Captain_China, dbo:starring, dbr:John_Payne_(actor)) | (dbr:Captain_China, dbo:starring, dbr:Ellen_Corby) | (dbr:Captain_China, dbo:starring, dbr:Gail_Russell) | (dbr:Captain_China, dbo:starring, dbr:Lon_Chaney_Jr.) | (dbr:Captain_China, dbo:starring, dbr:Edgar_Bergen) | (dbr:Captain_China, dbo:starring, dbr:Jeffrey_Lynn) | (dbr:Captain_China, dbo:starring, dbr:Michael_O'Shea_(actor)) | (dbr:Captain_China, dbo:writer, dbr:Lewis_R._Foster) | (dbr:Captain_China, dbo:writer, dbr:Gwen_Bagni)"
434,http://dbpedia.org/resource/Captain_Clegg_(film),"Captain Clegg is a 1962 British adventure film directed by Peter Graham Scott and starring Peter Cushing, Yvonne Romain, Patrick Allen, and Oliver Reed. It was produced by John Temple-Smith for Hammer Film Productions. It is loosely based on the Doctor Syn character created by Russell Thorndike.",296,6,"(dbr:Captain_Clegg_(film), dbo:runtime, 4920.0) | (dbr:Captain_Clegg_(film), dbo:director, dbr:Peter_Graham_Scott) | (dbr:Captain_Clegg_(film), dbo:starring, dbr:Patrick_Allen) | (dbr:Captain_Clegg_(film), dbo:starring, dbr:Peter_Cushing) | (dbr:Captain_Clegg_(film), dbo:starring, dbr:Yvonne_Romain) | (dbr:Captain_Clegg_(film), dbo:writer, dbr:Anthony_Hinds)"
435,http://dbpedia.org/resource/Captain_Conan,Captain Conan is a 1996 French drama film directed by Bertrand Tavernier. It is based on the 1934 Prix Goncourt-winning novel Captain Conan by Roger Vercel.,156,6,"(dbr:Captain_Conan, dbo:runtime, 7800.0) | (dbr:Captain_Conan, dbo:director, dbr:Bertrand_Tavernier) | (dbr:Captain_Conan, dbo:producer, dbr:Yvon_Crenn) | (dbr:Captain_Conan, dbo:starring, dbr:Samuel_Le_Bihan) | (dbr:Captain_Conan, dbo:starring, dbr:Philippe_Torreton) | (dbr:Captain_Conan, dbo:writer, dbr:Bertrand_Tavernier)"
436,http://dbpedia.org/resource/Captain_Corelli's_Mandolin_(film),"Captain Corelli's Mandolin is a 2001 war film directed by John Madden. It is based on the 1994 novel Captain Corelli's Mandolin by Louis de Bernières. The film pays homage to the thousands of Italian soldiers executed at the Massacre of the Acqui Division by German forces in Cephalonia in September 1943, and to the people of Cephalonia who were killed in the post-war earthquake. The novel's protagonists are portrayed by actors Nicolas Cage and Penélope Cruz.",462,12,"(dbr:Captain_Corelli's_Mandolin_(film), dbo:runtime, 7740.0) | (dbr:Captain_Corelli's_Mandolin_(film), dbo:director, dbr:John_Madden_(director)) | (dbr:Captain_Corelli's_Mandolin_(film), dbo:producer, dbr:Tim_Bevan) | (dbr:Captain_Corelli's_Mandolin_(film), dbo:producer, dbr:Eric_Fellner) | (dbr:Captain_Corelli's_Mandolin_(film), dbo:producer, dbr:Mark_Huffam) | (dbr:Captain_Corelli's_Mandolin_(film), dbo:starring, dbr:David_Morrissey) | (dbr:Captain_Corelli's_Mandolin_(film), dbo:starring, dbr:Penélope_Cruz) | (dbr:Captain_Corelli's_Mandolin_(film), dbo:starring, dbr:Christian_Bale) | (dbr:Captain_Corelli's_Mandolin_(film), dbo:starring, dbr:Nicolas_Cage) | (dbr:Captain_Corelli's_Mandolin_(film), dbo:starring, dbr:Irene_Papas) | (dbr:Captain_Corelli's_Mandolin_(film), dbo:starring, dbr:John_Hurt) | (dbr:Captain_Corelli's_Mandolin_(film), dbo:writer, dbr:Shawn_Slovo)"
